acousticness,album_id,artists_id,danceability,disc_number,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,name,playlist,popularity,preview_url,speechiness,tempo,time_signature,track_number,uri,valence
0.00077,4YSmNOiY47nx2VodZ8N1I8,"3QhNv79NoIvarU6N57GBzL,763V8ZisRsw5kCoquzKTUp",0.863,1,235933,0.865,3mK7ll5qJEKgsV3IQtpJJP,0.015,7,0.0651,-3.443,1,Frank Sinatra,The Sound of Everything,43,https://p.scdn.co/mp3-preview/0d2c9618ce9d2eb5ae27d236a9c789cc0abfe7d1?cid=774b29d4f13844c495f206cafdad9c86,0.0405,124.846,4,2,spotify:track:3mK7ll5qJEKgsV3IQtpJJP,0.68
0.0142,0AEDGWBnOgIiAUp1zog9Kx,"6buUuVTdxxAe5ODJtKZ4hP,7xi4HzU1VhqcrWbDHZcccE",0.604,1,196360,0.978,3cOPHE0rv7550yTHIb344Z,0.000146,9,0.495,-6.906,1,Time To Dance,The Sound of Everything,44,https://p.scdn.co/mp3-preview/4204ab0e7d8acc826d18577e6bcdee90740ad747?cid=774b29d4f13844c495f206cafdad9c86,0.0585,143.992,4,5,spotify:track:3cOPHE0rv7550yTHIb344Z,0.763
1.5e-05,30mB1KtVUBlCf5drVY8m8U,"0sCAofrHFyDFPxXA0B7a86,5BUhKS0zrALHhWjrWTSQuX",0.375,1,124951,0.899,3EsNTobogPrHXWTqDEoLB3,0.908,10,0.944,-6.621,0,The Only Thing They Fear Is You,The Sound of Everything,38,https://p.scdn.co/mp3-preview/15c75c81c600e4d33bb37812b8ae5b68b7eedc42?cid=774b29d4f13844c495f206cafdad9c86,0.0402,103.028,4,1,spotify:track:3EsNTobogPrHXWTqDEoLB3,0.74
8.65e-05,5iprjaDXa5reRKpCL6L99A,4uYwLU7k03RCQSRXGtQGg0,0.589,1,267000,0.696,5267gVdYWrLoz6ClOhlqmE,3.43e-05,8,0.0779,-8.109,1,Blue Monday,The Sound of Everything,59,https://p.scdn.co/mp3-preview/099ecd4f9d1b360c102555948cb5dcdb34f89eb4?cid=774b29d4f13844c495f206cafdad9c86,0.034,129.833,4,7,spotify:track:5267gVdYWrLoz6ClOhlqmE,0.938
0.00908,7wl99zAh84VuSvF6Cu3tSy,"2FmzVitXZjIkFolH8HXd4j,53ixqKNKVTgtSx3m3DGMA2,4E69riquObrTmBTVuF1b7B,246dkjvS1zLTtiykXe5h60,2tMOCIpxj6jwM9e6pmwGiP",0.613,1,214929,0.879,6GAhe3wXCDJP1RK5lZLyjX,1.66e-06,6,0.108,-4.649,1,Came Up (feat. Post Malone & Key!),The Sound of Everything,39,https://p.scdn.co/mp3-preview/bec4da27d32cf2c78f3ec7b5364d0e7dc4992eaa?cid=774b29d4f13844c495f206cafdad9c86,0.0729,76.966,4,1,spotify:track:6GAhe3wXCDJP1RK5lZLyjX,0.497
0.66,1xrXrgQDQzTlGrDYhX8ikT,7Eu1txygG6nJttLHbZdQOh,0.711,1,306970,0.635,3rI6J22xq3t8RDpxIOBo1C,0.96,4,0.194,-13.168,0,Parallel 6,The Sound of Everything,61,https://p.scdn.co/mp3-preview/bf7d9f3251156cd3c2590c9a51ec66865cec0c5a?cid=774b29d4f13844c495f206cafdad9c86,0.0537,124.034,4,6,spotify:track:3rI6J22xq3t8RDpxIOBo1C,0.646
0.0282,28uJVNr4dYysur0Fcay4B2,5UI7HXsBEfRSsf0T4t48Q9,0.594,1,286425,0.693,1GLYsZMbHm72Uy2QvzdgDQ,0.901,5,0.11,-7.684,0,No Van a Parar,The Sound of Everything,41,https://p.scdn.co/mp3-preview/64996fba6b525f6d179200e6360d7192cd2a06da?cid=774b29d4f13844c495f206cafdad9c86,0.0831,122.045,4,1,spotify:track:1GLYsZMbHm72Uy2QvzdgDQ,0.597
0.0196,1Ag7xE38iyJ4NzzbRSpvah,6c0qylj1D1gqcUUN2P8Ofp,0.534,1,244979,0.888,0D8qIsQZvrXmClkyp19Lsl,0.183,2,0.151,-6.327,1,Otra Era,The Sound of Everything,48,https://p.scdn.co/mp3-preview/9f83051afae170797cfb6a717750b6aa3268eeca?cid=774b29d4f13844c495f206cafdad9c86,0.0274,101.989,4,2,spotify:track:0D8qIsQZvrXmClkyp19Lsl,0.624
0.0626,2nfMMWqTwVVD7yd6LU8SP0,"6XyhP9ocGrfEqrIm6vHDYG,6n6D2g1FuTmnFiMDD4RT42,4jLWtcGrESS5YvRip2ATmL",0.776,1,184910,0.908,2Fxn7rwHz0qmawLtivHf2M,0.0,7,0.0536,-5.166,0,Lift,The Sound of Everything,29,https://p.scdn.co/mp3-preview/96e654bd42171afb39707a7cc35331acab2c559e?cid=774b29d4f13844c495f206cafdad9c86,0.0576,149.972,4,13,spotify:track:2Fxn7rwHz0qmawLtivHf2M,0.657
0.047,4scLJNWLmJMrMRvsp6mg80,2lN3yllrsFyoobMnKSfzsI,0.794,1,281905,0.885,6gEIswPctvPIhQchlJKpvj,0.441,11,0.0826,-8.367,1,Beto Kele (Nosotros Somos),The Sound of Everything,40,https://p.scdn.co/mp3-preview/a2c30c027553448c6faf5efb55209b861d55e531?cid=774b29d4f13844c495f206cafdad9c86,0.0687,125.974,4,2,spotify:track:6gEIswPctvPIhQchlJKpvj,0.77
0.0104,1V85gI0lhivcXf9rkEaQXL,1Be8ITi2hwXQWdQCKbmQv4,0.77,1,347603,0.872,2jvx5oEiwOEiTP03OpkCuF,0.852,6,0.0854,-6.588,1,Mamasota,The Sound of Everything,35,https://p.scdn.co/mp3-preview/389b31e5ac5e98cf57fa2e0c3385c1605c601d9a?cid=774b29d4f13844c495f206cafdad9c86,0.0504,123.035,4,1,spotify:track:2jvx5oEiwOEiTP03OpkCuF,0.688
1.83e-05,0G5xbWTu4TawjKfK8n48t2,0lhRJqLvY5uPRNdQ8fqnTe,0.492,1,192000,0.962,1OvAcrMzOMJWi9LaplsOge,0.923,3,0.0952,-4.901,1,Missed Me?,The Sound of Everything,38,https://p.scdn.co/mp3-preview/7680f7cb1a3dad72b5cae412119edf85e777f480?cid=774b29d4f13844c495f206cafdad9c86,0.111,110.028,4,1,spotify:track:1OvAcrMzOMJWi9LaplsOge,0.446
0.00832,3Zhiq40rr6sT7do5oJ2qzN,0wnYgCeP013HkKoOyC5V32,0.607,1,207307,0.653,3AtVQOM4g0dB9DZhvwQdkA,0.693,8,0.107,-5.352,1,BITCH,The Sound of Everything,41,https://p.scdn.co/mp3-preview/c0574d56bbeac7073e29d1646e7073e7e641003e?cid=774b29d4f13844c495f206cafdad9c86,0.0278,85.017,4,5,spotify:track:3AtVQOM4g0dB9DZhvwQdkA,0.074
0.00212,7Eb0IrQS3xbuje3EsREVnb,7vXwfZyDp3spzIVNXDaTPN,0.619,1,179947,0.958,46SFeuNs1K5D76D9vCwFuR,2.23e-06,4,0.622,-3.83,1,Shake It,The Sound of Everything,50,https://p.scdn.co/mp3-preview/da5b35ab1de0c0b6fee8001380255f079062dbef?cid=774b29d4f13844c495f206cafdad9c86,0.0776,150.025,4,4,spotify:track:46SFeuNs1K5D76D9vCwFuR,0.819
0.0226,4kRN3Sh10CeM0Cin5xQYl1,7jy0nL3F5ehHJxXYMBImkk,0.69,1,282627,0.852,1oKpxxe1L6YdriO8SnV6I1,0.00267,8,0.0688,-6.934,1,Mindestens in 1000 Jahren,The Sound of Everything,47,https://p.scdn.co/mp3-preview/ae84a5cdbdcdd9ee70bde360abb26c402c00866e?cid=774b29d4f13844c495f206cafdad9c86,0.0376,137.83,4,4,spotify:track:1oKpxxe1L6YdriO8SnV6I1,0.887
0.155,5pFYJ2VCGyelh0oTwex3a0,4a2nAPF15Gv8V65Ba3IJSB,0.266,1,219521,0.43,7sggBSMpdtpqtISmXvr8yN,2.09e-05,11,0.203,-11.758,0,I Have Been Floated,The Sound of Everything,36,https://p.scdn.co/mp3-preview/8f12a1c3cbdc321112ef1714008e7217894a7f5c?cid=774b29d4f13844c495f206cafdad9c86,0.0313,75.887,4,13,spotify:track:7sggBSMpdtpqtISmXvr8yN,0.226
0.0362,49Jpr34gTgubbpUyNRqWBg,4nSIg6TVVkOBCeWXBBrEFD,0.864,1,365397,0.933,7d8EqP3BgDYyDOZ610pxOq,0.87,7,0.133,-6.292,0,Modelo WeChat,The Sound of Everything,5,https://p.scdn.co/mp3-preview/2028e5711c2161643cfbdfac4cf7b7de228696e2?cid=774b29d4f13844c495f206cafdad9c86,0.087,132.034,4,2,spotify:track:7d8EqP3BgDYyDOZ610pxOq,0.356
0.000629,3jnvo99sNDXcVdlJmrDXOO,5li5GfWFVl73vu7r2bGitu,0.527,1,175107,0.653,0j3m9AfsZfanscT1uLrVk1,0.685,0,0.118,-7.24,1,Red & Blue Jeans,The Sound of Everything,37,https://p.scdn.co/mp3-preview/36f60a7f16295da6b78a2b3c2acd137743b59f7f?cid=774b29d4f13844c495f206cafdad9c86,0.0317,76.257,4,3,spotify:track:0j3m9AfsZfanscT1uLrVk1,0.811
0.00446,4L41cXrG4RL5W63unJLi6A,3DZM1ODnTL003kSGHSd7dA,0.437,1,214593,0.888,3dc5ORKPHJyI9DVEUNZtl9,0.0,2,0.203,-4.586,1,Espero Nadie Ocupe Mi Lugar,The Sound of Everything,33,https://p.scdn.co/mp3-preview/3a0f002e4eacdc31bde900323d36075ff0c37218?cid=774b29d4f13844c495f206cafdad9c86,0.0507,170.1,4,2,spotify:track:3dc5ORKPHJyI9DVEUNZtl9,0.182
0.000451,4t3CkrmaiYODMKPQ4h0wQa,3kSqc2brwAF1kWRFWYe2fW,0.462,1,283027,0.946,3Y82AcAH1o2NW04YYLXBZK,0.702,0,0.08,-5.363,1,Code Red,The Sound of Everything,32,https://p.scdn.co/mp3-preview/973fa8395bfcc9db85df118f98cf3ba6129b1935?cid=774b29d4f13844c495f206cafdad9c86,0.045,162.104,4,1,spotify:track:3Y82AcAH1o2NW04YYLXBZK,0.545
0.904,5MwIUCqx7rO5LQpS3KOzW6,6zqcGQ6MH6yetBUoquMnL7,0.503,1,160661,0.446,78cIbVjU1xn7mbQ9i35avl,0.0,5,0.303,-6.279,1,i think you're really cool,The Sound of Everything,68,https://p.scdn.co/mp3-preview/805498a2f9fbae59de75288f2075ffcb23746266?cid=774b29d4f13844c495f206cafdad9c86,0.0547,174.062,4,1,spotify:track:78cIbVjU1xn7mbQ9i35avl,0.476
0.0369,0Otj4iBkuhuLtZibTfMBxK,"4OfbG8mT7rOznJ4UDbejLO,7H9TcusDoz60eSTxB0Avxn",0.722,1,196489,0.669,43eUPjU2Ej8WefcSxQwvuu,0.0,0,0.159,-6.695,1,Un minuto alla fine del mondo,The Sound of Everything,35,https://p.scdn.co/mp3-preview/f262968d71edb7934c612fc30c16f7b3e53b8f24?cid=774b29d4f13844c495f206cafdad9c86,0.0418,130.964,4,1,spotify:track:43eUPjU2Ej8WefcSxQwvuu,0.453
0.00488,5iOwL4wDuqvrKdRqdFY0G9,2mSqzpfJGBqSTIQa3uqDco,0.174,1,189627,0.956,6FyIEj9WupcNHWEqhL4Ocj,2.89e-05,6,0.299,-4.228,1,"I'm Back Sleeping, Or Fucking, Or Something",The Sound of Everything,32,https://p.scdn.co/mp3-preview/e8a16c2a871aa294bfe5d66646ad12af57c058b8?cid=774b29d4f13844c495f206cafdad9c86,0.133,87.451,4,2,spotify:track:6FyIEj9WupcNHWEqhL4Ocj,0.193
7.16e-05,4lybhtJfel6oIEBiY8aQsb,12QhXwxSPz6xu42dDkDuCV,0.253,1,217918,0.896,6zqqbngoVI0WxXuLj8Q668,0.965,8,0.224,-9.963,1,Waiting for the Crash,The Sound of Everything,22,https://p.scdn.co/mp3-preview/e829dd46405a311819b7f89b544792a5bba9f8f4?cid=774b29d4f13844c495f206cafdad9c86,0.0903,125.857,4,1,spotify:track:6zqqbngoVI0WxXuLj8Q668,0.36
0.982,1lSLqpfTYlUKheHXzCYIwk,"0cUXke8xUirN51fCJ0Bxv1,1ftbSkDG2TkkchwBYjo9U3,3dmDsz0nqdEo650atLOXNh",0.508,1,133610,0.288,2yKav48dBHiEDQRJxlf0Et,0.915,10,0.118,-16.157,1,"6 Concertos, Op. 8: No. 3, Concerto fa maggiore: III. Allegro",The Sound of Everything,8,https://p.scdn.co/mp3-preview/1f4a41a7c61b69e0a4ac74e7fc4bd9ff4d0bf0a2?cid=774b29d4f13844c495f206cafdad9c86,0.0483,119.444,4,18,spotify:track:2yKav48dBHiEDQRJxlf0Et,0.851
0.000121,468IjYKaexANvGfdtxMdwd,52pNByiBWx6SVMMqqcCA74,0.579,1,174200,0.685,4UdONZMZRNR3qhLTEbPYLI,3.16e-05,11,0.166,-6.058,1,How Can I Compete,The Sound of Everything,48,https://p.scdn.co/mp3-preview/d64ceea133091f3db054b23d29a58c3f6fbd96c1?cid=774b29d4f13844c495f206cafdad9c86,0.026,95.187,4,10,spotify:track:4UdONZMZRNR3qhLTEbPYLI,0.679
0.989,34KjdA28H2QAdPn6pVU8eY,"6nLcghsTUtvQzu7aiu8HbO,57EcvsfmGPDJOvYvVwygeb",0.256,2,296400,0.0125,0LtpJoh5vm3a6NwnRj3C1K,0.928,9,0.118,-38.394,1,Pavin,The Sound of Everything,6,https://p.scdn.co/mp3-preview/fad06cb979a52d256d9cdb745631fbc49bd3e52b?cid=774b29d4f13844c495f206cafdad9c86,0.0449,87.403,4,18,spotify:track:0LtpJoh5vm3a6NwnRj3C1K,0.429
0.951,2XWXdwakVCxGMTX5vArI7W,52iZ2jixzBNKDNhmflpexF,0.415,1,211286,0.238,5v77euvxNvhmFnzZieFQ6I,0.000185,7,0.109,-13.798,0,有楽町で逢いましょう,The Sound of Everything,31,https://p.scdn.co/mp3-preview/8aa1a749bbf299fd41d989a9b3353036cc040c4d?cid=774b29d4f13844c495f206cafdad9c86,0.0377,86.861,4,6,spotify:track:5v77euvxNvhmFnzZieFQ6I,0.307
0.00345,41p5yD65w3ZFWb60JuXqAC,5doOE4ux3bSRL56vebnofQ,0.527,1,281360,0.973,3x7pNmUVN3N6MuHjcQfkvS,3.56e-05,9,0.0348,-1.657,0,The Beast of the End,The Sound of Everything,27,https://p.scdn.co/mp3-preview/749b5a21ff571bcb8e7f66b72138dd3dc0d4585f?cid=774b29d4f13844c495f206cafdad9c86,0.101,119.949,4,4,spotify:track:3x7pNmUVN3N6MuHjcQfkvS,0.431
0.288,0YzMtNqJHJDnPjs4j6UafR,"3nV0kq59WJOJRLNWpFR1m6,0VrfdckAif6zAZBFg1dFIU",0.459,1,251254,0.467,5ti9S7DWBEe4LPpqODp9h8,0.0,0,0.144,-12.487,1,Ekdromi,The Sound of Everything,37,https://p.scdn.co/mp3-preview/4fe5d8e4093c554a5a8b45ae9a349cf6b4839508?cid=774b29d4f13844c495f206cafdad9c86,0.0446,143.651,3,4,spotify:track:5ti9S7DWBEe4LPpqODp9h8,0.323
0.753,6dzlCFCsPy7unF1uhO98Mh,2AD3YIUjnqyunPx5r1Uz8s,0.165,1,265400,0.0187,6Y5w0eKlnMw4fR38KVCt04,0.901,3,0.0803,-37.358,0,Night falls,The Sound of Everything,43,https://p.scdn.co/mp3-preview/f6dfa1b357c1ae5ae05ba073504af4a2fd473310?cid=774b29d4f13844c495f206cafdad9c86,0.046,190.461,4,8,spotify:track:6Y5w0eKlnMw4fR38KVCt04,0.031
4.23e-05,6guzbasKS5VpccE4RHwYHF,0XFkf3NSP76nB7zhzPdM9X,0.384,1,437533,0.602,4MlOETV4AuoE5tSMsPByx8,0.91,7,0.11,-8.149,0,The Deluge,The Sound of Everything,22,https://p.scdn.co/mp3-preview/769579ec00dd1dab978e7ac1a7b6625dfab7147b?cid=774b29d4f13844c495f206cafdad9c86,0.0453,120.011,4,6,spotify:track:4MlOETV4AuoE5tSMsPByx8,0.14
7.47e-06,5AqSLXRAnhQecdpdvGZlyr,151tTWDhir2XguTqwE5pR1,0.107,1,540708,0.837,0utRhjK7yVVNrsogqOXMMb,0.00961,4,0.101,-9.161,0,People of the Moon - Dawn of Creation,The Sound of Everything,21,https://p.scdn.co/mp3-preview/6b59a2cc00e6cc51a79aef225830db3afc95afe4?cid=774b29d4f13844c495f206cafdad9c86,0.0945,179.979,3,2,spotify:track:0utRhjK7yVVNrsogqOXMMb,0.0747
0.931,3VWTMvhSk8KI8qQ5p7K5Kl,0YdXfou4dLC8zsOn85D1GL,0.175,1,177045,0.219,5BFcG9RvwaY9drqHOyXohf,0.867,8,0.102,-13.377,1,Family Moments,The Sound of Everything,40,https://p.scdn.co/mp3-preview/c8bfbb2e694242aa725ddb353e9fe0e544c28475?cid=774b29d4f13844c495f206cafdad9c86,0.0381,157.804,3,1,spotify:track:5BFcG9RvwaY9drqHOyXohf,0.157
0.97,2z1CbBQX6D89KCfx9loN7e,7lz1tdWhI9ye85uzmrICN2,0.704,1,192911,0.053,2ST8y8XTf1pOf1gFlb9okE,0.000129,0,0.127,-17.064,1,小星星,The Sound of Everything,28,https://p.scdn.co/mp3-preview/163fb0984cbddea453a179c5933f0e7aec00f735?cid=774b29d4f13844c495f206cafdad9c86,0.0356,79.003,4,10,spotify:track:2ST8y8XTf1pOf1gFlb9okE,0.342
0.996,78viJ5XqBADz1Jvwfk3ReB,"2kYpqEOmwO3ktb16Dsutqa,1U5zgr455OGyIkLNXvDdrf,2R6xnMGOazNpsU8GTB7eAY",0.273,1,366600,0.0273,1dhiCB2adQsroqpK7KinTB,0.927,11,0.102,-19.883,0,Autumn Moon Over The Han Palace,The Sound of Everything,29,https://p.scdn.co/mp3-preview/fedc2e724a0254039398211f1a608a582b694189?cid=774b29d4f13844c495f206cafdad9c86,0.0396,71.951,4,2,spotify:track:1dhiCB2adQsroqpK7KinTB,0.479
0.269,5Uy6DgSJmicpy7WbuXjVH2,"3Yw4EcwTnuWMKYhUkINTaL,7ypzoWvwSDB1HhyDnk1tmN",0.354,1,428826,0.639,3gDREQNGzwPRRfngGIaALv,4.3e-05,9,0.12,-7.125,0,Elnaka Nerna,The Sound of Everything,21,https://p.scdn.co/mp3-preview/e45d8d87d25ec9ac658114e48362c7e7b34e867b?cid=774b29d4f13844c495f206cafdad9c86,0.142,77.587,3,8,spotify:track:3gDREQNGzwPRRfngGIaALv,0.816
0.438,3w3hXG8V21llLtDw5rkSQ9,6T6EQhZZfxX4WOwWUIBVJF,0.54,1,284120,0.44,373AbvkUcAMQWgZJQYRg7g,0.895,4,0.119,-15.301,0,Inundated Vaginas,The Sound of Everything,13,https://p.scdn.co/mp3-preview/f787161d13e5f596f9b628a54c41d2f8374339fe?cid=774b29d4f13844c495f206cafdad9c86,0.0295,78.977,4,1,spotify:track:373AbvkUcAMQWgZJQYRg7g,0.193
0.0303,1VCGsWYP7dY5fLXUrEPG6L,3M3wTTCDwicRubwMyHyEDy,0.793,1,159000,0.717,5alFLxnNmBmTdNM6Oq0nqD,0.0421,1,0.1,-8.726,0,SLIME,The Sound of Everything,57,https://p.scdn.co/mp3-preview/6735f0b28ce5ada1d374a6d3fe5787b1ada0a5da?cid=774b29d4f13844c495f206cafdad9c86,0.115,98.47,4,1,spotify:track:5alFLxnNmBmTdNM6Oq0nqD,0.382
0.554,66iCRIc7ALosVSzfPvjlhs,4RIcLQPrT4pguDN5noGakH,0.536,1,243547,0.446,1J6jIxCfhNCUqXAcY5ulG6,0.0,11,0.0765,-6.901,0,Masko,The Sound of Everything,7,https://p.scdn.co/mp3-preview/df97b222c1acdaa9e72a85a1218e7282022845f1?cid=774b29d4f13844c495f206cafdad9c86,0.0612,151.749,3,3,spotify:track:1J6jIxCfhNCUqXAcY5ulG6,0.457
0.185,5LpNzSTTwrPcBMSmGTAnMY,2SVCfTOo4m5P7mnwa86CEz,0.715,1,214402,0.786,3pCDoblIpHzhMowUm9Icfy,0.0,4,0.0965,-5.683,0,People,The Sound of Everything,26,https://p.scdn.co/mp3-preview/f89c552187aa2151a3454074211cd10d601b60ab?cid=774b29d4f13844c495f206cafdad9c86,0.0449,113.001,4,1,spotify:track:3pCDoblIpHzhMowUm9Icfy,0.85
0.924,1OASx2VYCwH7o77XOieAUY,"5G6oR7hLhV6X0Z1M4Xs3qS,1srUxd7Sj9tebPN1O8wEi8,75u6A40xOEipl6L2ZHZh2F",0.662,1,238052,0.261,4y8cc8zQSGeM6c0y5FRbpH,0.858,7,0.0951,-11.593,0,Sinu Plaadid (Daisuke Namiki Remix) [feat. Daisuke Namiki],The Sound of Everything,6,https://p.scdn.co/mp3-preview/52bc2168aa3a0663518d3d2b4b67b2af6c297e64?cid=774b29d4f13844c495f206cafdad9c86,0.0314,135.458,4,1,spotify:track:4y8cc8zQSGeM6c0y5FRbpH,0.285
0.865,1kO6PXfydvuHVlQ9DVUkAf,"4y7F4eXlLbqZ5IF9hxoxb5,4bUkC2pVAl1Hk0uXok7W1t",0.555,1,225316,0.287,4IGzqti2qQMw8XrolWxM30,0.000897,5,0.106,-12.58,0,Armasta mind (feat. Vaiko Eplik),The Sound of Everything,32,https://p.scdn.co/mp3-preview/732d43ba440e0d4fdbd969266f92a4b72b429232?cid=774b29d4f13844c495f206cafdad9c86,0.0354,97.869,4,8,spotify:track:4IGzqti2qQMw8XrolWxM30,0.175
0.667,4m9oHsL0VxDfjgaJPOVQPw,"3bq7DMYbeHU41J88ZR5Leu,7t2MDuNgvkEwhLL67jfK2P",0.646,1,196960,0.561,4y2gBD7j4bSkicUrBF0Vtx,2.49e-06,3,0.329,-10.073,1,Ma Ei Oska Kaine Peaga Peol Midagi Teha,The Sound of Everything,31,https://p.scdn.co/mp3-preview/2c6e119ad044c68b4996ca185de1377076efe9cd?cid=774b29d4f13844c495f206cafdad9c86,0.368,155.775,4,5,spotify:track:4y2gBD7j4bSkicUrBF0Vtx,0.858
0.158,2yh9v0214JGpTGgrq39DLY,4bUkC2pVAl1Hk0uXok7W1t,0.525,1,187973,0.643,3bq3HBHC08dHt1xbHrvqcz,0.0606,4,0.105,-7.451,0,Soorebased,The Sound of Everything,28,https://p.scdn.co/mp3-preview/14e697406e4fe64d81e9b124b7b0e0a4e0747d59?cid=774b29d4f13844c495f206cafdad9c86,0.0337,140.168,4,4,spotify:track:3bq3HBHC08dHt1xbHrvqcz,0.809
0.77,2y6pQXFvZjEvtEc7P57Hec,1yZ5EX8n7mQ1nn5OSArp6S,0.372,1,180000,0.254,6tVfcij9lPfatWzVWgIOkK,4.44e-05,1,0.0967,-11.42,1,Energy,The Sound of Everything,28,https://p.scdn.co/mp3-preview/f948bc172122ab485551e8b0e93722d09b77cc02?cid=774b29d4f13844c495f206cafdad9c86,0.0425,62.136,4,1,spotify:track:6tVfcij9lPfatWzVWgIOkK,0.3
0.00507,7nhDPDNpyKRmwAEV2gc48b,5LJPlSHiYtJQ7mvVfDPVkT,0.557,1,228160,0.907,0nL1tNl66EapoLy65aOBV8,0.152,6,0.301,-4.339,1,Vimm,The Sound of Everything,34,https://p.scdn.co/mp3-preview/f2e45a3bc65343916f6a49f15600c223a485b627?cid=774b29d4f13844c495f206cafdad9c86,0.0542,144.988,4,2,spotify:track:0nL1tNl66EapoLy65aOBV8,0.724
0.103,4TGkbbKeV2oe6YZHLU8mhx,3gDHpjemovd3LuV3tHgjOq,0.469,1,252307,0.738,6OXIIVq7DpXMBjMgmpVlY2,0.0,4,0.327,-6.153,1,Mojito,The Sound of Everything,32,https://p.scdn.co/mp3-preview/dc0bd82506b59ad55cbae618e329620052bacad7?cid=774b29d4f13844c495f206cafdad9c86,0.0335,168.191,4,2,spotify:track:6OXIIVq7DpXMBjMgmpVlY2,0.822
0.83,2EZe299NqhQS16safmHCPl,0EPNiD8YWSROQE3p72NK9S,0.418,1,185000,0.273,2y9gUrpzzlovwHNmtFqP3S,0.0,4,0.107,-11.843,0,Kui mind enam ei ole,The Sound of Everything,23,https://p.scdn.co/mp3-preview/6ed81f86fef8515560b4a5b11554e9f82edd67b7?cid=774b29d4f13844c495f206cafdad9c86,0.0458,72.901,4,11,spotify:track:2y9gUrpzzlovwHNmtFqP3S,0.256
0.928,3ybvRBjVteveMKUbsCgHKL,2WhT5L2NVGddPzIX3HATRM,0.553,1,257933,0.266,4Cz7H8VpVpib2fdR7Lpbfe,0.443,0,0.0901,-13.647,0,Autumn Air,The Sound of Everything,2,https://p.scdn.co/mp3-preview/b70ac9791d04c6b875e70848de13d6e985fab431?cid=774b29d4f13844c495f206cafdad9c86,0.0308,139.987,4,4,spotify:track:4Cz7H8VpVpib2fdR7Lpbfe,0.4
0.0746,3bBAVkxSwk1ZzNH1873nUI,6D2FZCqwDafnI49jrFYROE,0.611,1,297330,0.765,7m7tomE2aqrzEBuVpflp2l,0.87,6,0.0729,-8.731,1,A Failure,The Sound of Everything,38,https://p.scdn.co/mp3-preview/618f2fd29261ad8e675e14699a56a72a24785a59?cid=774b29d4f13844c495f206cafdad9c86,0.0354,120.016,4,2,spotify:track:7m7tomE2aqrzEBuVpflp2l,0.506
0.0118,7cj1dERc5yhFBqtxlRYGSe,6l77PmL5iuEEcYjGl8K6s7,0.593,1,251120,0.658,5VvsZvy1mwx4teyvI7O9rs,0.0204,8,0.137,-8.393,0,Daniel,The Sound of Everything,52,https://p.scdn.co/mp3-preview/b1a6f1534478501bae3bb0c92320c9ff9f18fb18?cid=774b29d4f13844c495f206cafdad9c86,0.0364,135.053,4,4,spotify:track:5VvsZvy1mwx4teyvI7O9rs,0.422
0.589,5Vg9np3c5uQSZFwvFyDpoW,"3Ju4igVmFdATTU3dZdaHqj,2jjVw1rNPydSwqfJc5uSdn",0.74,1,238440,0.492,6MMXwZyjQhw6HaIwFGW0JI,0.000796,5,0.119,-8.72,0,Enkèn Yèlélèbesh,The Sound of Everything,40,https://p.scdn.co/mp3-preview/9b4ecc55028fd92f2e0b19f414238bcb22a9cff5?cid=774b29d4f13844c495f206cafdad9c86,0.0366,128.648,4,4,spotify:track:6MMXwZyjQhw6HaIwFGW0JI,0.893
0.114,52G6PwDSZYtSwHvqFI1oDn,3fFJDUS5LQKqWXwqhqNgSY,0.762,1,245427,0.616,0MWr43iR0XvhzbuAZnPETf,1.72e-06,1,0.0622,-7.898,1,Yefikir Gedam,The Sound of Everything,29,https://p.scdn.co/mp3-preview/dd446e3e463186ef46adafa4991813551aff52ba?cid=774b29d4f13844c495f206cafdad9c86,0.16,84.942,4,15,spotify:track:0MWr43iR0XvhzbuAZnPETf,0.961
0.985,52AqSr7KURFRBTvaxtgd7b,0FnOvVU6oyb31qEcUo6mHB,0.352,1,295067,0.0443,6AjXqgnP4Ndl3HysvieGw0,0.00807,9,0.142,-21.07,1,Hut Song,The Sound of Everything,8,https://p.scdn.co/mp3-preview/0e809622c2317640cd08962efe4515b9f33fe767?cid=774b29d4f13844c495f206cafdad9c86,0.0529,121.588,4,2,spotify:track:6AjXqgnP4Ndl3HysvieGw0,0.587
0.0873,242CvoMDlEco9NHuSlcFZR,6h2EcimpzT4Ft2t2vfjEt4,0.807,1,376842,0.426,0aCzk0rLcSarPylQmx6txM,0.931,10,0.18,-16.656,0,The Third in Line,The Sound of Everything,45,https://p.scdn.co/mp3-preview/3513e50dd43fb66f77ca99d69a8c0e5111d23449?cid=774b29d4f13844c495f206cafdad9c86,0.0598,113.99,4,2,spotify:track:0aCzk0rLcSarPylQmx6txM,0.204
0.00166,4Uot3cEVJMorY3u90BppxQ,3HHCCHQ65pYuZu9MiiNZY0,0.744,1,258413,0.516,3olsCCPxBZp7hjd0pk67DP,0.0282,9,0.0888,-7.445,1,Lonely Mess,The Sound of Everything,39,https://p.scdn.co/mp3-preview/301a7af67df194259076a4e20c362d5337f8695f?cid=774b29d4f13844c495f206cafdad9c86,0.044,128.025,4,2,spotify:track:3olsCCPxBZp7hjd0pk67DP,0.621
